,title,pubDate,link,description
716,[암호화폐 시황] <b>비트코인</b> 0.52%↑ · 이더리움 0.29%↑ … 14시 00분 현재,"Mon, 23 Jul 2018 14:05:00 +0900",http://www.getnews.co.kr/news/articleView.html?idxno=85260,[글로벌경제신문 이슬비기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(13시)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 빗썸에 따르면 23일 오후 2시 기준으로 <b>비트코인</b>이 +0.52... 
717,"[가상화폐 뉴스] 07월 22일 09시 00분 <b>비트코인</b>(0.23%), 오미세고(2.86%), 비...","Sun, 22 Jul 2018 09:01:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663532,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 19,000원(0.23%) 상승한 8... "
718,<b>비트코인</b> 1.36%↑ 이더리움 0% 리플 0.59%↑ 라이트코인 2.04%↑ 대시 2.67%↑...,"Mon, 23 Jul 2018 12:00:00 +0900",http://www.lawissue.co.kr/view.php?ud=201807231200021990edd30dd07e_12,[로이슈 한정아 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(11시 0분)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 빗썸에 따르면 23일 오후 12시 0분 기준으로 <b>비트코인</b>이 1.36% 상승한... 
719,"[가상화폐 뉴스] 07월 21일 22시 00분 <b>비트코인</b>(-1.64%), <b>비트코인</b> 골드(-7.0...","Sat, 21 Jul 2018 22:00:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663500,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 139,000원(-1.64%) 하락한... "
720,"(07월 23일 12시) 거래소별 <b>비트코인</b>, 리플 등 암호화폐 시세 정보","Mon, 23 Jul 2018 12:11:00 +0900",http://www.insightkorea.co.kr//news/articleView.html?idxno=27509,"[인사이트코리아=김철 기자] 12시 05분 기준 암호화폐(가상화폐) 거래소별 시세를 비교해보면 <b>비트코인</b>은 코빗이 가장 높았으며, 라이트코인의 경우 코인원에서 가장 높은 가격에 거래되고 있다. 거래소별로... "
721,[암호화폐 시황] <b>비트코인</b> -0.04%↓ <b>비트코인</b>캐시 -0.56%↓ <b>비트코인</b>골드 -1....,"Sun, 22 Jul 2018 07:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=201807220730022741edd30b7a30_23,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(6시 30분)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 22일 오전... 
722,<b>비트코인</b> -0.07%↓ 이더리움 -0.36%↓ 리플 -0.39%↓ 퀀텀 0% 라이트코인 0.2...,"Mon, 23 Jul 2018 13:00:00 +0900",http://www.lawissue.co.kr/view.php?ud=201807231300018396edd30a000c_12,[로이슈 심준보 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(12시 0분)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 23일 오후 1시 0분 기준으로 <b>비트코인</b>이 -0.07... 
723,"가상화폐(암호화폐) 13시 현재 시세, 이더리움 522,500원, <b>비트코인</b> 8,386,00...","Sun, 22 Jul 2018 13:11:00 +0900",http://www.nbntv.co.kr/news/articleView.html?idxno=108010,"<b>비트코인</b>은 빗썸에서는 8,386,000원(-0.11%)에 거래되고 있으며, 코인원에서는 8,383,000원(-0.29%)에 거래되고 있다. 라이트코인은 빗썸에서는 94,400원(0.21%)에 거래되고 있고, 코인원에서는 93,950원(-0.37%)에 거래되고... "
724,<b>비트코인</b> 0.08%↑ 이더리움 0.19%↑ 리플 0% 라이트코인 0.84%↑ 대시 -0.87%...,"Sat, 21 Jul 2018 00:00:00 +0900",http://www.lawissue.co.kr/view.php?ud=201807210000018775edd30f04d5_12,[로이슈 지미옥 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(20일 23시 0분)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 빗썸에 따르면 21일 자정 0시 0분 기준으로 <b>비트코인</b>이 0.08... 
725,"[가상화폐 뉴스] 07월 21일 20시 30분 <b>비트코인</b>(-2.21%), 퀀텀(-5.83%), 이오...","Sat, 21 Jul 2018 20:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663496,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 187,000원(-2.21%) 하락한... "
726,"[가상화폐 뉴스] 07월 22일 08시 30분 <b>비트코인</b>(0.59%), 아이오타(3.6%), 비트...","Sun, 22 Jul 2018 08:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663529,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 49,000원(0.59%) 상승한 8... "
727,"가상화폐(암호화폐) 주요 종목 하락세, 07월 22일 14시 기준 <b>비트코인</b>은 그대...","Sun, 22 Jul 2018 14:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=135724,"<b>비트코인</b>은 빗썸에서는 11,000원(-0.13%) 하락한 8,375,000원에 거래되고 있고, 코인원에서는 그대로 8,383,000원에 거래되고 있으며, 업비트에서는 17,000원(-0.20%) 하락한 8,378,000원에 거래되고 있다. <b>비트코인</b>... "
728,[암호화폐 시황] <b>비트코인</b> 0.14%↓ · 이더리움 0.1%↓ … 13시 00분 현재,"Mon, 23 Jul 2018 13:05:00 +0900",http://www.getnews.co.kr/news/articleView.html?idxno=85249,[글로벌경제신문 이슬비기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(12시)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 빗썸에 따르면 23일 오후 1시 기준으로 <b>비트코인</b>이 -0.14... 
729,<b>비트코인</b> 0.83%↑ 이더리움 0.45%↑ 리플 1.19%↑ 대시 -1.19%↓ 에이다 1.56...,"Mon, 23 Jul 2018 10:00:00 +0900",http://www.lawissue.co.kr/view.php?ud=201807231000021676edd30eb8d3_12,[로이슈 심준보 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(9시 0분)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 업비트에 따르면 23일 오전 10시 0분 기준으로 <b>비트코인</b>이 0.83... 
730,"14시 기준, 가상화폐(암호화폐) <b>비트코인</b> 838만원대(0.00%), 이더리움 52만원...","Sun, 22 Jul 2018 14:11:00 +0900",http://www.nbnnews.co.kr/news/articleView.html?idxno=156967,"<b>비트코인</b>은 업비트에서는 17,000원(-0.20%) 하락한 837만원대에 거래되고 있고, 빗썸에서는 11,000원(-0.13%) 하락한 837만원대에 거래되고 있으며, 코인원에서는 그대로 838만원대에 거래되고 있다. 그리고 <b>비트코인</b>... "
731,[<b>비트코인</b> 시황] <b>비트코인</b> 0.42%↑... 22시 0분 현재,"Mon, 23 Jul 2018 22:01:00 +0900",http://www.webdaily.co.kr/view.php?ud=20180723220006676edd3013668_7,<b>비트코인</b> 시황 [웹데일리=박성연 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간 전(23일 21시) 대비 거래소별 다른 양상을 보이고 있다. 업비트 암호화폐(가상화폐) 거래소에 따르면 23일 오후 10시 기준으로... 
732,"[가상화폐 뉴스] 07월 21일 20시 00분 <b>비트코인</b>(-2.1%), 이오스(-6.91%), 퀀텀...","Sat, 21 Jul 2018 20:00:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663493,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 178,000원(-2.1%) 하락한 8... "
733,"가상화폐(암호화폐) 시세, <b>비트코인</b> 1.46% 상승 &quot;보험 최종적 선택&quot; 본격 논의","Mon, 23 Jul 2018 11:52:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=031&aid=0000455423,"&quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 123,000원(1.46%) 상승한 8,554,000원에 거래되는 중이다. 또한, 가장 큰 상승세를 보이는 가상화폐는 오미세고로 24시간 전 대비 3.67% 상승한 8... "
734,"가상화폐(암호화폐) 주요 종목 상승세, 07월 22일 13시 기준 <b>비트코인</b>은 25,0...","Sun, 22 Jul 2018 13:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=135722,"<b>비트코인</b>은 빗썸에서는 9,000원(-0.11%) 하락한 8,386,000원에 거래되고 있고, 코인원에서는 24,000원(-0.29%) 하락한 8,383,000원에 거래되고 있으며, 업비트에서는 25,000원(-0.30%) 하락한 8,395,000원에 거래되고 있다.... "
735,<b>비트코인</b> -0.07%↓ 이더리움 0.08%↑ 리플 -0.19%↓ 대시 -1.97%↓ 에이다 0%...,"Mon, 23 Jul 2018 13:00:00 +0900",http://www.lawissue.co.kr/view.php?ud=20180723130001274edd3006588_12,[로이슈 지미옥 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(12시 0분)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 업비트에 따르면 23일 오후 1시 0분 기준으로 <b>비트코인</b>이 -0.07% 하락한... 
736,[암호화폐 시황] <b>비트코인</b> 0.72%↑ <b>비트코인</b>캐시 0% <b>비트코인</b>골드 0% 이더리움...,"Sat, 21 Jul 2018 22:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=201807212230019041edd30f5c02_23,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(21시 30분)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 21일 오후... 
737,[암호화폐 시황] <b>비트코인</b> -0.06%↓ <b>비트코인</b>캐시 -0.39%↓ <b>비트코인</b>골드 1.2...,"Sun, 22 Jul 2018 06:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=201807220630021225edd30a6a0e_23,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(5시 30분)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 22일... 
738,<b>비트코인</b> -0.57%↓ 이더리움 -0.49%↓ 리플 -0.99%↓ 라이트코인 -0.43%↓ 대...,"Sat, 21 Jul 2018 07:00:00 +0900",http://www.lawissue.co.kr/view.php?ud=201807210700029789edd301e466_12,[로이슈 지미옥 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(6시 0분)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 빗썸에 따르면 21일 오전 7시 0분 기준으로 <b>비트코인</b>이 -0.57% 하락한... 
739,<b>비트코인</b> 1.32%↑ 이더리움 0.79%↑ 리플 0.59%↑ 퀀텀 1.46%↑ 라이트코인 2...,"Mon, 23 Jul 2018 12:00:00 +0900",http://www.lawissue.co.kr/view.php?ud=201807231200024272edd308c68d_12,[로이슈 지미옥 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(11시 0분)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 23일 오후 12시 0분 기준으로 <b>비트코인</b>이 1.32... 
740,[<b>비트코인</b> 시황] <b>비트코인</b> 0.06%↓... 21시 0분 현재,"Mon, 23 Jul 2018 21:01:00 +0900",http://www.webdaily.co.kr/view.php?ud=201807232100055916edd30df46d_7,<b>비트코인</b> 시황 [웹데일리=박성연 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간 전(23일 20시) 대비 거래소별 다른 양상을 보이고 있다. 업비트 암호화폐(가상화폐) 거래소에 따르면 23일 오후 9시 기준으로... 
741,"[가상화폐 뉴스] 07월 22일 07시 30분 <b>비트코인</b>(0.41%), 아이오타(4.55%), 비...","Sun, 22 Jul 2018 07:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663521,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 34,000원(0.41%) 상승한 8... "
742,<b>비트코인</b> 0.44%↑ 이더리움 0.29%↑ 리플 -0.39%↓ 라이트코인 0.65%↑ 대시 ...,"Mon, 23 Jul 2018 11:00:00 +0900",http://www.lawissue.co.kr/view.php?ud=20180723110002764edd3035d4d_12,[로이슈 한정아 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(10시 0분)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 빗썸에 따르면 23일 오전 11시 0분 기준으로 <b>비트코인</b>이 0.44% 상승한... 
743,"가상화폐(암호화폐) 12시 현재 시세, 이더리움 522,000원, <b>비트코인</b> 8,395,00...","Sun, 22 Jul 2018 12:11:00 +0900",http://www.nbntv.co.kr/news/articleView.html?idxno=108005,"<b>비트코인</b>은 빗썸에서는 8,395,000원(-0.74%)에 거래되고 있으며, 코인원에서는 8,407,000원(-0.51%)에 거래되고 있다. 라이트코인은 빗썸에서는 94,200원(-1.15%)에 거래되고 있고, 코인원에서는 94,300원(-0.58%)에 거래되고... "
744,[<b>비트코인</b> 시황] <b>비트코인</b> 0.18%↓... 20시 0분 현재,"Mon, 23 Jul 2018 20:01:00 +0900",http://www.webdaily.co.kr/view.php?ud=201807232000066448edd305edf6_7,<b>비트코인</b> 시황 [웹데일리=김민지 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간 전(23일 19시) 대비 하락세를 보이고 있다. 업비트 암호화폐(가상화폐) 거래소에 따르면 23일 오후 8시 기준으로 <b>비트코인</b>은 0.18... 
745,"가상화폐(암호화폐) 주요 종목 하락세, 07월 22일 12시 기준 <b>비트코인</b>은 20,0...","Sun, 22 Jul 2018 12:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=135720,"<b>비트코인</b>은 빗썸에서는 63,000원(-0.74%) 하락한 8,395,000원에 거래되고 있고, 코인원에서는 43,000원(-0.51%) 하락한 8,407,000원에 거래되고 있으며, 업비트에서는 20,000원(-0.24%) 하락한 8,420,000원에 거래되고... "
746,[암호화폐 시황] <b>비트코인</b> 0.13%↑ · 이더리움 0.29%↑ … 00시 00분 현재,"Sat, 21 Jul 2018 00:05:00 +0900",http://www.getnews.co.kr/news/articleView.html?idxno=84885,[글로벌경제신문 이슬비기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(23시)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 빗썸에 따르면 21일 오전 0시 기준으로 <b>비트코인</b>이 +0.13... 
747,"[가상화폐 뉴스] 07월 22일 07시 00분 <b>비트코인</b>(0.34%), 이더리움(4.13%), 비...","Sun, 22 Jul 2018 07:01:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663519,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 28,000원(0.34%) 상승한 8... "
748,"13시 기준, 가상화폐(암호화폐) <b>비트코인</b> 839만원대(-0.30%), 이더리움 52만원...","Sun, 22 Jul 2018 13:11:00 +0900",http://www.nbnnews.co.kr/news/articleView.html?idxno=156964,"<b>비트코인</b>은 업비트에서는 25,000원(-0.30%) 하락한 839만원대에 거래되고 있고, 빗썸에서는 9,000원(-0.11%) 하락한 838만원대에 거래되고 있으며, 코인원에서는 24,000원(-0.29%) 하락한 838만원대에 거래되고 있다.... "
749,"(07월 23일 11시) 거래소별 <b>비트코인</b>, 리플 등 암호화폐 시세 정보","Mon, 23 Jul 2018 11:11:00 +0900",http://www.insightkorea.co.kr//news/articleView.html?idxno=27503,"[인사이트코리아=김철 기자] 11시 05분 기준 암호화폐(가상화폐) 거래소별 시세를 비교해보면 <b>비트코인</b>은 코빗이 가장 높았으며, 라이트코인의 경우 코인원에서 가장 높은 가격에 거래되고 있다. 거래소별로... "
750,<b>비트코인</b> -0.04%↓ 이더리움 0.62%↑ 리플 -1.17%↓ 퀀텀 -0.34%↓ 라이트코인...,"Sat, 21 Jul 2018 13:00:00 +0900",http://www.lawissue.co.kr/view.php?ud=20180721130001649edd305a31d_12,[로이슈 심준보 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(12시 0분)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 21일 오후 1시 0분 기준으로 <b>비트코인</b>이 -0.04... 
751,"가상화폐(암호화폐) 주요 종목 상승세, 07월 22일 11시 기준 <b>비트코인</b>은 68,0...","Sun, 22 Jul 2018 11:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=135715,"<b>비트코인</b>은 빗썸에서는 68,000원(0.81%) 상승한 8,458,000원에 거래되고 있고, 코인원에서는 67,000원(0.80%) 상승한 8,450,000원에 거래되고 있으며, 업비트에서는 38,000원(0.45%) 상승한 8,440,000원에 거래되고 있다.... "
752,[<b>비트코인</b> 시황] <b>비트코인</b> 0.06%↑... 19시 0분 현재,"Mon, 23 Jul 2018 19:01:00 +0900",http://www.webdaily.co.kr/view.php?ud=201807231900055239edd305952e_7,<b>비트코인</b> 시황 [웹데일리=김민지 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간 전(23일 18시) 대비 거래소별 다른 양상을 보이고 있다. 업비트 암호화폐(가상화폐) 거래소에 따르면 23일 오후 7시 기준으로... 
753,"[가상화폐 뉴스] 07월 21일 15시 00분 <b>비트코인</b>(-1.44%), 오미세고(-5.46%), ...","Sat, 21 Jul 2018 15:00:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663460,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 121,000원(-1.44%) 하락한... "
754,[암호화폐 시황] <b>비트코인</b> 0.01%↑ <b>비트코인</b>캐시 0.17%↑ <b>비트코인</b>골드 -3.19...,"Sun, 22 Jul 2018 05:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=201807220530018503edd30e37b5_23,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(4시 30분)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 22일... 
755,<b>비트코인</b> 0.12%↑ 이더리움 0.19%↑ 리플 0% 라이트코인 0.53%↑ 대시 1.90%↑...,"Sat, 21 Jul 2018 23:00:00 +0900",http://www.lawissue.co.kr/view.php?ud=201807212300015949edd30dfab6_12,[로이슈 지미옥 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(22시 0분)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 빗썸에 따르면 21일 오후 11시 0분 기준으로 <b>비트코인</b>이 0.12% 상승한... 
756,"[가상화폐 뉴스] <b>비트코인</b> 골드, 전일 대비 8,400원 (-7.06%) 내린 110,600원","Sun, 22 Jul 2018 05:19:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663506,"[한국경제TV 라이온봇 기자] [그림 1] <b>비트코인</b> 골드 최근 1개월 추세 (제공: 암호화폐 거래소 코인원) 07월 22일 00시 00분 현재 암호화폐 거래소 코인원에 따르면 <b>비트코인</b> 골드는 전일 대비 8,400원 (-7.06... "
757,<b>비트코인</b> 0.24%↑ 이더리움 -0.76%↓ 리플 -0.19%↓ 퀀텀 0% 라이트코인 -0.5...,"Sun, 22 Jul 2018 02:00:00 +0900",http://www.lawissue.co.kr/view.php?ud=201807220200023409edd3027fed_12,[로이슈 한정아 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(1시 0분)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 22일 오전 2시 0분 기준으로 <b>비트코인</b>이 0.24% 상승한... 
758,<b>비트코인</b> -0.25%↓ 이더리움 -0.74%↓ 리플 -0.19%↓ 퀀텀 -0.87%↓ 라이트코...,"Sat, 21 Jul 2018 01:00:00 +0900",http://www.lawissue.co.kr/view.php?ud=201807210100024117edd30e1dbd_12,[로이슈 지미옥 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(0시 0분)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 21일 오전 1시 0분 기준으로 <b>비트코인</b>이 -0.25... 
759,"[가상화폐 뉴스] 07월 22일 06시 30분 <b>비트코인</b>(-0.08%), 이더리움(3.38%), 비...","Sun, 22 Jul 2018 06:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663518,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 7,000원(-0.08%) 하락한 8... "
760,[암호화폐 시황] <b>비트코인</b> 1.36%↑ · 이더리움 0.48%↑ … 12시 00분 현재,"Mon, 23 Jul 2018 12:05:00 +0900",http://www.getnews.co.kr/news/articleView.html?idxno=85237,[글로벌경제신문 이슬비기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(11시)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 빗썸에 따르면 23일 오후 12시 기준으로 <b>비트코인</b>이 +1.36... 
761,<b>비트코인</b> 0.40%↑ 이더리움 0.29%↑ 리플 0% 퀀텀 0.34%↑ 라이트코인 0.16%↑...,"Mon, 23 Jul 2018 11:00:00 +0900",http://www.lawissue.co.kr/view.php?ud=20180723110002848edd30574a4_12,[로이슈 지미옥 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(10시 0분)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 23일 오전 11시 0분 기준으로 <b>비트코인</b>이 0.40% 상승한... 
762,[<b>비트코인</b> 시황] <b>비트코인</b> 0.36%↓... 18시 0분 현재,"Mon, 23 Jul 2018 18:01:00 +0900",http://www.webdaily.co.kr/view.php?ud=201807231800061861edd306712a_7,<b>비트코인</b> 시황 [웹데일리=박성연 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간 전(23일 17시) 대비 하락세를 보이고 있다. 업비트 암호화폐(가상화폐) 거래소에 따르면 23일 오후 6시 기준으로 <b>비트코인</b>은 0.36... 
763,"[가상화폐 뉴스] 07월 21일 13시 30분 <b>비트코인</b>(-2.19%), 오미세고(-8.6%), 이...","Sat, 21 Jul 2018 13:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663453,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 185,000원(-2.19%) 하락한... "
764,<b>비트코인</b> 0% 이더리움 -0.04%↓ 리플 0% 퀀텀 0.23%↑ 라이트코인 0.11%↑ 이...,"Sat, 21 Jul 2018 23:00:00 +0900",http://www.lawissue.co.kr/view.php?ud=201807212300019103edd30b3175_12,[로이슈 지미옥 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(22시 0분)전 대비 보합권을 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 21일 오후 11시 0분 기준으로 <b>비트코인</b>이 한시간전과... 
765,"[가상화폐 뉴스] 07월 21일 19시 30분 <b>비트코인</b>(-2.14%), 이오스(-5.81%), 퀀...","Sat, 21 Jul 2018 19:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663491,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 181,000원(-2.14%) 하락한... "
766,[암호화폐 시황] <b>비트코인</b> 0.19%↓ · 이더리움 1.33%↓ … 01시 00분 현재,"Sat, 21 Jul 2018 01:05:00 +0900",http://www.getnews.co.kr/news/articleView.html?idxno=84888,[글로벌경제신문 이슬비기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(000시)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 빗썸에 따르면 21일 오전 1시 기준으로 <b>비트코인</b>이 -0.19... 
767,<b>비트코인</b> 0.02%↑ 이더리움 0% 리플 0.59%↑ 퀀텀 0.11%↑ 라이트코인 1.44%↑...,"Sun, 22 Jul 2018 00:00:00 +0900",http://www.lawissue.co.kr/view.php?ud=201807220000012717edd3097d05_12,[로이슈 심준보 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(21일 23시 0분)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 22일 자정 0시 0분 기준으로 <b>비트코인</b>이 0.02... 
768,"[가상화폐 뉴스] 07월 22일 06시 00분 <b>비트코인</b>(-0.33%), 이더리움(3.24%), 비...","Sun, 22 Jul 2018 06:00:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663517,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 28,000원(-0.33%) 하락한 8... "
769,<b>비트코인</b> -0.02%↓ 이더리움 -0.66%↓ 리플 -0.97%↓ 라이트코인 -0.11%↓ 대...,"Sun, 22 Jul 2018 02:00:00 +0900",http://www.lawissue.co.kr/view.php?ud=201807220200028894edd30163d3_12,[로이슈 지미옥 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(1시 0분)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 빗썸에 따르면 22일 오전 2시 0분 기준으로 <b>비트코인</b>이 -0.02% 하락한... 
